id;nom;description
3051;received_antiretrovirals;received_antiretrovirals
3052;received_antiretrovirals;received_antiretrovirals
3053;received_antiretrovirals;received_antiretrovirals
3054;received_antiretrovirals;received_antiretrovirals
3055;received_antiretrovirals;received_antiretrovirals
3056;received_antiretrovirals;received_antiretrovirals
3057;received_antiretrovirals;received_antiretrovirals
3058;received_antiretrovirals;received_antiretrovirals
3059;received_antiretrovirals;received_antiretrovirals
3060;received_antiretrovirals;received_antiretrovirals
3061;reported_children_receiving_art;reported_children_receiving_art
3062;reported_children_receiving_art;reported_children_receiving_art
3063;reported_children_receiving_art;reported_children_receiving_art
3064;reported_children_receiving_art;reported_children_receiving_art
3065;reported_children_receiving_art;reported_children_receiving_art
3066;reported_children_receiving_art;reported_children_receiving_art
3067;reported_children_receiving_art;reported_children_receiving_art
3068;reported_children_receiving_art;reported_children_receiving_art
3069;reported_children_receiving_art;reported_children_receiving_art
3070;reported_children_receiving_art;reported_children_receiving_art
3071;reported_children_receiving_art;reported_children_receiving_art
3072;reported_children_receiving_art;reported_children_receiving_art
3073;reported_children_receiving_art;reported_children_receiving_art
3074;reported_children_receiving_art;reported_children_receiving_art
3075;reported_children_receiving_art;reported_children_receiving_art
3076;reported_children_receiving_art;reported_children_receiving_art
3077;reported_children_receiving_art;reported_children_receiving_art
3078;reported_children_receiving_art;reported_children_receiving_art
3079;reported_children_receiving_art;reported_children_receiving_art
3080;reported_children_receiving_art;reported_children_receiving_art
3081;reported_children_receiving_art;reported_children_receiving_art
3082;reported_children_receiving_art;reported_children_receiving_art
3083;reported_children_receiving_art;reported_children_receiving_art
3084;reported_children_receiving_art;reported_children_receiving_art
3085;reported_children_receiving_art;reported_children_receiving_art
3086;reported_children_receiving_art;reported_children_receiving_art
3087;reported_children_receiving_art;reported_children_receiving_art
3088;reported_children_receiving_art;reported_children_receiving_art
3089;reported_children_receiving_art;reported_children_receiving_art
3090;reported_children_receiving_art;reported_children_receiving_art
3091;reported_children_receiving_art;reported_children_receiving_art
3092;reported_children_receiving_art;reported_children_receiving_art
3093;reported_children_receiving_art;reported_children_receiving_art
3094;reported_children_receiving_art;reported_children_receiving_art
3095;reported_children_receiving_art;reported_children_receiving_art
3096;reported_children_receiving_art;reported_children_receiving_art
3097;reported_children_receiving_art;reported_children_receiving_art
3098;reported_children_receiving_art;reported_children_receiving_art
3099;reported_children_receiving_art;reported_children_receiving_art
3100;reported_children_receiving_art;reported_children_receiving_art
3101;reported_children_receiving_art;reported_children_receiving_art
3102;reported_children_receiving_art;reported_children_receiving_art
3103;reported_children_receiving_art;reported_children_receiving_art
3104;reported_children_receiving_art;reported_children_receiving_art
3105;reported_children_receiving_art;reported_children_receiving_art
3106;reported_children_receiving_art;reported_children_receiving_art
3107;reported_children_receiving_art;reported_children_receiving_art
3108;reported_children_receiving_art;reported_children_receiving_art
3109;reported_children_receiving_art;reported_children_receiving_art
3110;reported_children_receiving_art;reported_children_receiving_art
3111;reported_children_receiving_art;reported_children_receiving_art
3112;reported_children_receiving_art;reported_children_receiving_art
3113;reported_children_receiving_art;reported_children_receiving_art
3114;reported_children_receiving_art;reported_children_receiving_art
3115;reported_children_receiving_art;reported_children_receiving_art
3116;reported_children_receiving_art;reported_children_receiving_art
3117;reported_children_receiving_art;reported_children_receiving_art
3118;reported_children_receiving_art;reported_children_receiving_art
3119;reported_children_receiving_art;reported_children_receiving_art
3120;reported_children_receiving_art;reported_children_receiving_art
3121;reported_children_receiving_art;reported_children_receiving_art
3122;reported_children_receiving_art;reported_children_receiving_art
3123;reported_children_receiving_art;reported_children_receiving_art
3124;reported_children_receiving_art;reported_children_receiving_art
3125;reported_children_receiving_art;reported_children_receiving_art
3126;reported_children_receiving_art;reported_children_receiving_art
3127;reported_children_receiving_art;reported_children_receiving_art
3128;reported_children_receiving_art;reported_children_receiving_art
3129;reported_children_receiving_art;reported_children_receiving_art
3130;reported_children_receiving_art;reported_children_receiving_art
3131;reported_children_receiving_art;reported_children_receiving_art
3132;reported_children_receiving_art;reported_children_receiving_art
3133;reported_children_receiving_art;reported_children_receiving_art
3134;reported_children_receiving_art;reported_children_receiving_art
3135;reported_children_receiving_art;reported_children_receiving_art
3136;reported_children_receiving_art;reported_children_receiving_art
3137;reported_children_receiving_art;reported_children_receiving_art
3138;reported_children_receiving_art;reported_children_receiving_art
3139;reported_children_receiving_art;reported_children_receiving_art
3140;reported_children_receiving_art;reported_children_receiving_art
3141;reported_children_receiving_art;reported_children_receiving_art
3142;reported_children_receiving_art;reported_children_receiving_art
3143;reported_children_receiving_art;reported_children_receiving_art
3144;reported_children_receiving_art;reported_children_receiving_art
3145;reported_children_receiving_art;reported_children_receiving_art
3146;reported_children_receiving_art;reported_children_receiving_art
3147;reported_children_receiving_art;reported_children_receiving_art
3148;reported_children_receiving_art;reported_children_receiving_art
3149;reported_children_receiving_art;reported_children_receiving_art
3150;reported_children_receiving_art;reported_children_receiving_art
3151;reported_children_receiving_art;reported_children_receiving_art
3152;reported_children_receiving_art;reported_children_receiving_art
3153;reported_children_receiving_art;reported_children_receiving_art
3154;reported_children_receiving_art;reported_children_receiving_art
3155;reported_children_receiving_art;reported_children_receiving_art
3156;reported_children_receiving_art;reported_children_receiving_art
3157;reported_children_receiving_art;reported_children_receiving_art
3158;reported_children_receiving_art;reported_children_receiving_art
3159;reported_children_receiving_art;reported_children_receiving_art
3160;reported_children_receiving_art;reported_children_receiving_art
3161;reported_children_receiving_art;reported_children_receiving_art
3162;reported_children_receiving_art;reported_children_receiving_art
3163;reported_children_receiving_art;reported_children_receiving_art
3164;reported_children_receiving_art;reported_children_receiving_art
3165;reported_children_receiving_art;reported_children_receiving_art
3166;reported_children_receiving_art;reported_children_receiving_art
3167;reported_children_receiving_art;reported_children_receiving_art
3168;reported_children_receiving_art;reported_children_receiving_art
3169;reported_children_receiving_art;reported_children_receiving_art
3170;reported_children_receiving_art;reported_children_receiving_art
3171;reported_children_receiving_art;reported_children_receiving_art
3172;reported_children_receiving_art;reported_children_receiving_art
3173;reported_children_receiving_art;reported_children_receiving_art
3174;reported_children_receiving_art;reported_children_receiving_art
3175;reported_children_receiving_art;reported_children_receiving_art
3176;reported_children_receiving_art;reported_children_receiving_art
3177;reported_children_receiving_art;reported_children_receiving_art
3178;reported_children_receiving_art;reported_children_receiving_art
3179;reported_children_receiving_art;reported_children_receiving_art
3180;reported_children_receiving_art;reported_children_receiving_art
3181;reported_children_receiving_art;reported_children_receiving_art
3182;reported_children_receiving_art;reported_children_receiving_art
3183;reported_children_receiving_art;reported_children_receiving_art
3184;reported_children_receiving_art;reported_children_receiving_art
3185;reported_children_receiving_art;reported_children_receiving_art
3186;reported_children_receiving_art;reported_children_receiving_art
3187;reported_children_receiving_art;reported_children_receiving_art
3188;reported_children_receiving_art;reported_children_receiving_art
3189;reported_children_receiving_art;reported_children_receiving_art
3190;reported_children_receiving_art;reported_children_receiving_art
3191;reported_children_receiving_art;reported_children_receiving_art
3192;reported_children_receiving_art;reported_children_receiving_art
3193;reported_children_receiving_art;reported_children_receiving_art
3194;reported_children_receiving_art;reported_children_receiving_art
3195;reported_children_receiving_art;reported_children_receiving_art
3196;reported_children_receiving_art;reported_children_receiving_art
3197;reported_children_receiving_art;reported_children_receiving_art
3198;reported_children_receiving_art;reported_children_receiving_art
3199;reported_children_receiving_art;reported_children_receiving_art
3200;reported_children_receiving_art;reported_children_receiving_art
3201;reported_children_receiving_art;reported_children_receiving_art
3202;reported_children_receiving_art;reported_children_receiving_art
3203;reported_children_receiving_art;reported_children_receiving_art
3204;reported_children_receiving_art;reported_children_receiving_art
3205;reported_children_receiving_art;reported_children_receiving_art
3206;reported_children_receiving_art;reported_children_receiving_art
3207;reported_children_receiving_art;reported_children_receiving_art
3208;reported_children_receiving_art;reported_children_receiving_art
3209;reported_children_receiving_art;reported_children_receiving_art
3210;reported_children_receiving_art;reported_children_receiving_art
3211;reported_children_receiving_art;reported_children_receiving_art
3212;reported_children_receiving_art;reported_children_receiving_art
3213;reported_children_receiving_art;reported_children_receiving_art
3214;reported_children_receiving_art;reported_children_receiving_art
3215;reported_children_receiving_art;reported_children_receiving_art
3216;reported_children_receiving_art;reported_children_receiving_art
3217;reported_children_receiving_art;reported_children_receiving_art
3218;reported_children_receiving_art;reported_children_receiving_art
3219;reported_children_receiving_art;reported_children_receiving_art
3220;reported_children_receiving_art;reported_children_receiving_art
3221;reported_children_receiving_art;reported_children_receiving_art
3222;reported_children_receiving_art;reported_children_receiving_art
3223;reported_children_receiving_art;reported_children_receiving_art
3224;reported_children_receiving_art;reported_children_receiving_art
3225;reported_children_receiving_art;reported_children_receiving_art
3226;reported_children_receiving_art;reported_children_receiving_art
3227;reported_children_receiving_art;reported_children_receiving_art
3228;reported_children_receiving_art;reported_children_receiving_art
3229;reported_children_receiving_art;reported_children_receiving_art
3230;reported_children_receiving_art;reported_children_receiving_art
3231;reported_receiving_art;reported_receiving_art
3232;reported_receiving_art;reported_receiving_art
3233;reported_receiving_art;reported_receiving_art
3234;reported_receiving_art;reported_receiving_art
3235;reported_receiving_art;reported_receiving_art
3236;reported_receiving_art;reported_receiving_art
3237;reported_receiving_art;reported_receiving_art
3238;reported_receiving_art;reported_receiving_art
3239;reported_receiving_art;reported_receiving_art
3240;reported_receiving_art;reported_receiving_art
3241;reported_receiving_art;reported_receiving_art
3242;reported_receiving_art;reported_receiving_art
3243;reported_receiving_art;reported_receiving_art
3244;reported_receiving_art;reported_receiving_art
3245;reported_receiving_art;reported_receiving_art
3246;reported_receiving_art;reported_receiving_art
3247;reported_receiving_art;reported_receiving_art
3248;reported_receiving_art;reported_receiving_art
3249;reported_receiving_art;reported_receiving_art
3250;reported_receiving_art;reported_receiving_art
3251;reported_receiving_art;reported_receiving_art
3252;reported_receiving_art;reported_receiving_art
3253;reported_receiving_art;reported_receiving_art
3254;reported_receiving_art;reported_receiving_art
3255;reported_receiving_art;reported_receiving_art
3256;reported_receiving_art;reported_receiving_art
3257;reported_receiving_art;reported_receiving_art
3258;reported_receiving_art;reported_receiving_art
3259;reported_receiving_art;reported_receiving_art
3260;reported_receiving_art;reported_receiving_art
3261;reported_receiving_art;reported_receiving_art
3262;reported_receiving_art;reported_receiving_art
3263;reported_receiving_art;reported_receiving_art
3264;reported_receiving_art;reported_receiving_art
3265;reported_receiving_art;reported_receiving_art
3266;reported_receiving_art;reported_receiving_art
3267;reported_receiving_art;reported_receiving_art
3268;reported_receiving_art;reported_receiving_art
3269;reported_receiving_art;reported_receiving_art
3270;reported_receiving_art;reported_receiving_art
3271;reported_receiving_art;reported_receiving_art
3272;reported_receiving_art;reported_receiving_art
3273;reported_receiving_art;reported_receiving_art
3274;reported_receiving_art;reported_receiving_art
3275;reported_receiving_art;reported_receiving_art
3276;reported_receiving_art;reported_receiving_art
3277;reported_receiving_art;reported_receiving_art
3278;reported_receiving_art;reported_receiving_art
3279;reported_receiving_art;reported_receiving_art
3280;reported_receiving_art;reported_receiving_art
3281;reported_receiving_art;reported_receiving_art
3282;reported_receiving_art;reported_receiving_art
3283;reported_receiving_art;reported_receiving_art
3284;reported_receiving_art;reported_receiving_art
3285;reported_receiving_art;reported_receiving_art
3286;reported_receiving_art;reported_receiving_art
3287;reported_receiving_art;reported_receiving_art
3288;reported_receiving_art;reported_receiving_art
3289;reported_receiving_art;reported_receiving_art
3290;reported_receiving_art;reported_receiving_art
3291;reported_receiving_art;reported_receiving_art
3292;reported_receiving_art;reported_receiving_art
3293;reported_receiving_art;reported_receiving_art
3294;reported_receiving_art;reported_receiving_art
3295;reported_receiving_art;reported_receiving_art
3296;reported_receiving_art;reported_receiving_art
3297;reported_receiving_art;reported_receiving_art
3298;reported_receiving_art;reported_receiving_art
3299;reported_receiving_art;reported_receiving_art
3300;reported_receiving_art;reported_receiving_art
3301;reported_receiving_art;reported_receiving_art
3302;reported_receiving_art;reported_receiving_art
3303;reported_receiving_art;reported_receiving_art
3304;reported_receiving_art;reported_receiving_art
3305;reported_receiving_art;reported_receiving_art
3306;reported_receiving_art;reported_receiving_art
3307;reported_receiving_art;reported_receiving_art
3308;reported_receiving_art;reported_receiving_art
3309;reported_receiving_art;reported_receiving_art
3310;reported_receiving_art;reported_receiving_art
3311;reported_receiving_art;reported_receiving_art
3312;reported_receiving_art;reported_receiving_art
3313;reported_receiving_art;reported_receiving_art
3314;reported_receiving_art;reported_receiving_art
3315;reported_receiving_art;reported_receiving_art
3316;reported_receiving_art;reported_receiving_art
3317;reported_receiving_art;reported_receiving_art
3318;reported_receiving_art;reported_receiving_art
3319;reported_receiving_art;reported_receiving_art
3320;reported_receiving_art;reported_receiving_art
3321;reported_receiving_art;reported_receiving_art
3322;reported_receiving_art;reported_receiving_art
3323;reported_receiving_art;reported_receiving_art
3324;reported_receiving_art;reported_receiving_art
3325;reported_receiving_art;reported_receiving_art
3326;reported_receiving_art;reported_receiving_art
3327;reported_receiving_art;reported_receiving_art
3328;reported_receiving_art;reported_receiving_art
3329;reported_receiving_art;reported_receiving_art
3330;reported_receiving_art;reported_receiving_art
3331;reported_receiving_art;reported_receiving_art
3332;reported_receiving_art;reported_receiving_art
3333;reported_receiving_art;reported_receiving_art
3334;reported_receiving_art;reported_receiving_art
3335;reported_receiving_art;reported_receiving_art
3336;reported_receiving_art;reported_receiving_art
3337;reported_receiving_art;reported_receiving_art
3338;reported_receiving_art;reported_receiving_art
3339;reported_receiving_art;reported_receiving_art
3340;reported_receiving_art;reported_receiving_art
3341;reported_receiving_art;reported_receiving_art
3342;reported_receiving_art;reported_receiving_art
3343;reported_receiving_art;reported_receiving_art
3344;reported_receiving_art;reported_receiving_art
3345;reported_receiving_art;reported_receiving_art
3346;reported_receiving_art;reported_receiving_art
3347;reported_receiving_art;reported_receiving_art
3348;reported_receiving_art;reported_receiving_art
3349;reported_receiving_art;reported_receiving_art
3350;reported_receiving_art;reported_receiving_art
3351;reported_receiving_art;reported_receiving_art
3352;reported_receiving_art;reported_receiving_art
3353;reported_receiving_art;reported_receiving_art
3354;reported_receiving_art;reported_receiving_art
3355;reported_receiving_art;reported_receiving_art
3356;reported_receiving_art;reported_receiving_art
3357;reported_receiving_art;reported_receiving_art
3358;reported_receiving_art;reported_receiving_art
3359;reported_receiving_art;reported_receiving_art
3360;reported_receiving_art;reported_receiving_art
3361;reported_receiving_art;reported_receiving_art
3362;reported_receiving_art;reported_receiving_art
3363;reported_receiving_art;reported_receiving_art
3364;reported_receiving_art;reported_receiving_art
3365;reported_receiving_art;reported_receiving_art
3366;reported_receiving_art;reported_receiving_art
3367;reported_receiving_art;reported_receiving_art
3368;reported_receiving_art;reported_receiving_art
3369;reported_receiving_art;reported_receiving_art
3370;reported_receiving_art;reported_receiving_art
3371;reported_receiving_art;reported_receiving_art
3372;reported_receiving_art;reported_receiving_art
3373;reported_receiving_art;reported_receiving_art
3374;reported_receiving_art;reported_receiving_art
3375;reported_receiving_art;reported_receiving_art
3376;reported_receiving_art;reported_receiving_art
3377;reported_receiving_art;reported_receiving_art
3378;reported_receiving_art;reported_receiving_art
3379;reported_receiving_art;reported_receiving_art
3380;reported_receiving_art;reported_receiving_art
3381;reported_receiving_art;reported_receiving_art
3382;reported_receiving_art;reported_receiving_art
3383;reported_receiving_art;reported_receiving_art
3384;reported_receiving_art;reported_receiving_art
3385;reported_receiving_art;reported_receiving_art
3386;reported_receiving_art;reported_receiving_art
3387;reported_receiving_art;reported_receiving_art
3388;reported_receiving_art;reported_receiving_art
3389;reported_receiving_art;reported_receiving_art
3390;reported_receiving_art;reported_receiving_art
3391;reported_receiving_art;reported_receiving_art
3392;reported_receiving_art;reported_receiving_art
3393;reported_receiving_art;reported_receiving_art
3394;reported_receiving_art;reported_receiving_art
3395;reported_receiving_art;reported_receiving_art
3396;reported_receiving_art;reported_receiving_art
3397;reported_receiving_art;reported_receiving_art
3398;reported_receiving_art;reported_receiving_art
3399;reported_receiving_art;reported_receiving_art
3400;reported_receiving_art;reported_receiving_art
